frm_category,to_category,item_count
G1107,G0643,4
G1107,G0652,3
G1107,G0806,3
G1107,G0967,2
G1107,G0968,2
G1107,G1107,6
G1107,G1119,2
G1108,G0006,3
G1108,G0013,3
G1108,G0042,3
G1108,G0132,3
G1108,G0367,2
G1108,G0368,1
G1108,G0544,3
G1108,G0570,3
G1108,G1100,3
G1108,G1102,3
G1108,G1108,3
G1108,G1131,1
G1109,G0006,3
G1109,G0014,3
G1109,G0042,3
G1109,G0132,3
G1109,G0386,2
G1109,G0387,1
G1109,G0544,3
G1109,G0570,3
G1109,G1101,3
G1109,G1103,3
G1109,G1109,3
G1109,G1131,1
G1110,G0042,2
G1110,G0126,2
G1110,G0132,2
G1110,G0570,2
G1110,G0643,2
G1110,G1110,2
G1111,G0042,2
G1111,G0126,2
G1111,G0132,2
G1111,G0570,2
G1111,G0643,2
G1111,G1111,2
G1112,G0042,2
G1112,G0122,2
G1112,G0132,2
G1112,G0570,2
G1112,G0643,2
G1112,G1112,2
G1113,G0042,2
G1113,G0122,2
G1113,G0132,2
G1113,G0570,2
G1113,G0643,2
G1113,G1113,2
G1114,G0042,2
G1114,G0122,2
G1114,G0132,2
G1114,G0570,2
G1114,G0643,2
G1114,G1114,2
G1115,G0042,2
G1115,G0122,2
G1115,G0132,2
G1115,G0570,2
G1115,G0643,2
G1115,G1115,2
G1116,G0008,2
G1116,G0033,2
G1116,G0037,2
G1116,G0042,2
G1116,G0082,2
G1116,G0122,2
G1116,G0132,2
G1116,G0165,2
G1116,G0531,1
G1116,G0570,2
G1116,G0643,2
G1116,G0649,1
G1116,G0806,1
G1116,G0808,2
G1116,G0890,2
G1116,G1106,2
G1116,G1116,2
G1117,G0008,2
G1117,G0033,2
G1117,G0037,2
G1117,G0042,2
G1117,G0082,2
G1117,G0122,2
G1117,G0132,2
G1117,G0165,2
G1117,G0531,1
G1117,G0570,2
G1117,G0643,2
G1117,G0649,1
G1117,G0806,1
G1117,G0965,2
G1117,G0966,2
G1117,G1104,2
G1117,G1117,2
G1118,G0008,2
G1118,G0033,2
G1118,G0037,2
G1118,G0042,2
G1118,G0082,2
G1118,G0122,2
G1118,G0132,2
G1118,G0165,2
G1118,G0531,1
G1118,G0570,2
G1118,G0643,2
G1118,G0649,1
G1118,G0806,1
G1118,G0965,2
G1118,G0966,2
G1118,G1105,2
G1118,G1118,2
G1119,G0008,2
G1119,G0033,2
G1119,G0042,2
G1119,G0061,2
G1119,G0083,2
G1119,G0122,2
G1119,G0132,2
G1119,G0165,2
G1119,G0531,1
G1119,G0570,2
G1119,G0643,2
G1119,G0652,1
G1119,G0806,1
G1119,G0967,2
G1119,G0968,2
G1119,G1107,2
G1119,G1119,2
G1120,G0008,2
G1120,G0033,2
G1120,G0042,2
G1120,G0060,2
G1120,G0111,2
G1120,G0126,2
G1120,G0132,2
G1120,G0165,2
G1120,G0398,1
G1120,G0531,1
G1120,G0570,2
G1120,G0643,2
G1120,G0806,1
G1120,G0969,2
G1120,G0970,2
G1120,G1102,2
G1120,G1120,2
G1121,G0008,2
G1121,G0033,2
G1121,G0042,2
G1121,G0063,2
G1121,G0112,2
G1121,G0126,2
G1121,G0132,2
G1121,G0165,2
G1121,G0400,1
G1121,G0531,1
G1121,G0570,2
G1121,G0643,2
G1121,G0806,1
G1121,G0971,2
G1121,G0972,2
G1121,G1103,2
G1121,G1121,2
G1122,G0570,1
G1122,G0623,1
G1122,G0643,1
G1122,G0734,1
G1122,G1122,1
G1123,G0570,1
G1123,G0623,1
G1123,G0643,1
G1123,G0734,1
G1123,G1123,1
G1124,G0570,1
G1124,G0623,1
G1124,G0643,1
G1124,G0734,1
G1124,G1124,1
G1125,G0570,1
G1125,G0623,1
G1125,G0643,1
G1125,G0734,1
G1125,G1125,1
G1126,G0570,1
G1126,G0623,1
G1126,G0643,1
G1126,G0734,1
G1126,G1126,1
G1127,G0570,1
G1127,G0623,1
G1127,G0643,1
G1127,G0734,1
G1127,G1127,1
G1128,G0110,2
G1128,G0671,1
G1128,G0672,1
G1128,G0675,2
G1128,G0865,2
G1128,G1128,2
G1128,G1129,1
G1128,G1130,1
G1129,G0110,1
G1129,G0671,1
G1129,G0675,1
G1129,G0865,1
G1129,G1128,1
G1129,G1129,1
G1130,G0110,1
G1130,G0672,1
G1130,G0675,1
G1130,G0865,1
G1130,G1128,1
G1130,G1130,1
G1131,G0006,4
G1131,G0013,5
G1131,G0014,5
G1131,G0033,8
G1131,G0035,8
G1131,G0042,20
G1131,G0103,2
G1131,G0104,2
G1131,G0132,10
G1131,G0192,4
G1131,G0193,4
G1131,G0262,4
G1131,G0263,4
G1131,G0367,1
G1131,G0386,1
G1131,G0443,2
G1131,G0449,2
G1131,G0455,2
G1131,G0457,2
G1131,G0544,20
G1131,G0570,20
G1131,G0806,10
G1131,G1100,3
G1131,G1101,3
G1131,G1102,1
G1131,G1103,1
G1131,G1108,1
G1131,G1109,1
G1131,G1131,20
G1131,G1203,1
G1131,G1207,1
G1132,G0013,1
G1132,G0014,1
G1132,G0015,1
G1132,G0016,1
G1132,G0017,2
G1132,G0018,2
G1132,G0019,2
G1132,G0033,2
G1132,G0035,2
G1132,G0042,4
G1132,G0103,1
G1132,G0104,1
G1132,G0123,1
G1132,G0124,1
G1132,G0132,4
G1132,G0206,1
G1132,G0208,3
G1132,G0363,1
G1132,G0365,1
G1132,G0370,1
G1132,G0377,1
G1132,G0543,2
G1132,G0544,4
G1132,G0570,4
G1132,G0644,2
G1132,G1132,4
G1134,G0840,1
G1134,G1134,2
G1134,G1137,1
G1135,G1135,1
G1136,G0806,1
G1136,G1136,1
G1137,G0840,1
G1137,G1134,1
G1137,G1137,1
G1139,G0105,1
G1139,G0570,1
G1139,G0645,1
G1139,G1139,1
G1140,G0005,1
G1140,G0008,1
G1140,G0013,1
G1140,G0027,1
G1140,G0038,1
G1140,G0042,1
G1140,G0043,1
G1140,G0132,1
G1140,G0153,1
G1140,G0173,1
G1140,G0212,1
G1140,G0364,1
G1140,G0469,1
G1140,G0531,1
G1140,G0544,2
G1140,G0570,2
G1140,G0643,1
G1140,G0653,1
G1140,G0806,1
G1140,G1140,2
G1143,G0005,1
G1143,G0008,1
G1143,G0013,1
G1143,G0033,1
G1143,G0042,2
G1143,G0060,1
G1143,G0111,1
G1143,G0126,1
G1143,G0132,2
G1143,G0212,1
G1143,G0361,1
G1143,G0395,1
G1143,G0531,1
G1143,G0544,2
G1143,G0570,2
G1143,G0643,1
G1143,G0653,1
G1143,G0806,1
G1143,G1143,2
G1146,G0007,1
G1146,G0013,1
G1146,G0015,1
G1146,G0018,1
G1146,G0019,1
G1146,G0033,1
G1146,G0035,1
G1146,G0042,1
G1146,G0124,1
G1146,G0132,1
G1146,G0166,1
G1146,G0212,1
G1146,G0375,1
G1146,G0644,1
G1146,G1146,2
G1146,G1469,1
G1147,G0005,1
G1147,G0264,1
G1147,G0544,1
G1147,G0570,1
G1147,G0605,1
G1147,G1147,1
G1150,G0008,1
G1150,G0033,1
G1150,G0042,1
G1150,G0060,1
G1150,G0111,1
G1150,G0126,1
G1150,G0132,1
G1150,G0395,1
G1150,G0531,1
G1150,G0544,2
G1150,G0570,2
G1150,G0643,1
G1150,G0653,1
G1150,G0806,2
G1150,G1150,2
G1154,G0005,1
G1154,G0042,1
G1154,G0124,1
G1154,G0132,1
G1154,G0213,1
G1154,G0544,1
G1154,G0570,1
G1154,G0644,1
G1154,G0806,1
G1154,G1154,1
G1155,G0005,1
G1155,G0042,1
G1155,G0124,1
G1155,G0132,1
G1155,G0265,1
G1155,G0544,1
G1155,G0570,1
G1155,G0644,1
G1155,G0806,1
G1155,G1155,1
G1156,G0005,2
G1156,G0042,2
G1156,G0124,2
G1156,G0132,2
G1156,G0212,2
G1156,G0544,2
G1156,G0570,2
G1156,G0644,2
G1156,G0806,2
G1156,G1156,2
G1157,G0005,2
G1157,G0042,2
G1157,G0124,2
G1157,G0132,2
G1157,G0264,2
G1157,G0544,2
G1157,G0570,2
G1157,G0644,2
G1157,G0806,2
G1157,G1157,2
G1158,G0042,1
G1158,G0124,1
G1158,G0132,1
G1158,G0261,1
G1158,G0528,1
G1158,G0544,1
G1158,G0570,1
G1158,G0644,1
G1158,G0806,1
G1158,G1158,1
G1159,G0042,2
G1159,G0124,2
G1159,G0132,2
G1159,G0260,2
G1159,G0528,2
G1159,G0544,2
G1159,G0570,2
G1159,G0644,2
G1159,G0806,2
G1159,G1159,2
G1160,G0042,1
G1160,G0132,1
G1160,G0220,1
G1160,G0544,1
G1160,G0570,1
G1160,G0644,1
G1160,G0806,1
G1160,G1160,1
G1162,G0570,1
G1162,G1162,1
G1163,G1163,1
G1164,G1164,1
G1166,G1166,1
G1167,G1167,1
G1168,G1168,1
G1169,G1169,1
G1170,G1170,1
G1171,G1171,1
G1172,G1172,1
G1173,G1173,1
G1174,G1174,1
G1175,G1175,1
G1176,G1176,1
G1177,G0003,2
G1177,G0008,2
G1177,G0033,4
G1177,G0036,2
G1177,G0040,2
G1177,G0042,6
G1177,G0094,2
G1177,G0099,2
G1177,G0123,4
G1177,G0132,4
G1177,G0165,1
G1177,G0339,2
G1177,G0342,2
G1177,G0531,4
G1177,G0544,3
G1177,G0570,6
G1177,G0643,2
G1177,G0646,2
G1177,G0720,2
G1177,G0806,4
G1177,G0811,1
G1177,G0815,1
G1177,G0893,1
G1177,G0897,1
G1177,G1177,6
G1177,G1200,3
G1178,G0042,1
G1178,G0570,1
G1178,G1178,2
G1179,G0008,2
G1179,G0033,2
G1179,G0036,2
G1179,G0042,3
G1179,G0096,2
G1179,G0123,2
G1179,G0132,2
G1179,G0165,1
G1179,G0346,1
G1179,G0531,1
G1179,G0544,1
G1179,G0570,3
G1179,G0643,2
G1179,G0720,1
G1179,G0806,2
G1179,G0813,1
G1179,G0895,1
G1179,G1179,3
G1180,G0008,2
G1180,G0033,2
G1180,G0036,2
G1180,G0042,3
G1180,G0097,2
G1180,G0123,2
G1180,G0132,2
G1180,G0165,1
G1180,G0340,1
G1180,G0531,1
G1180,G0544,1
G1180,G0570,3
G1180,G0643,2
G1180,G0720,1
G1180,G0806,2
G1180,G0814,1
G1180,G0896,1
G1180,G1180,3
G1181,G0006,2
G1181,G0008,2
G1181,G0033,2
G1181,G0042,5
G1181,G0060,2
G1181,G0111,2
G1181,G0126,2
G1181,G0132,2
G1181,G0165,1
G1181,G0395,1
G1181,G0531,1
G1181,G0544,3
G1181,G0570,5
G1181,G0643,2
G1181,G0653,1
G1181,G0720,1
G1181,G0806,4
G1181,G0831,1
G1181,G0913,1
G1181,G1181,5
G1182,G0008,2
G1182,G0033,2
G1182,G0037,2
G1182,G0042,3
G1182,G0082,2
G1182,G0122,2
G1182,G0132,2
G1182,G0165,1
G1182,G0531,1
G1182,G0544,1
G1182,G0570,3
G1182,G0643,2
G1182,G0649,2
G1182,G0720,1
G1182,G0806,2
G1182,G0808,1
G1182,G0890,1
G1182,G1182,3
G1183,G0006,2
G1183,G0008,2
G1183,G0033,2
G1183,G0042,5
G1183,G0063,2
G1183,G0112,2
G1183,G0126,2
G1183,G0132,2
G1183,G0165,1
G1183,G0399,1
G1183,G0531,1
G1183,G0544,3
G1183,G0570,5
G1183,G0643,2
G1183,G0653,2
G1183,G0720,1
G1183,G0806,4
G1183,G0832,1
G1183,G0914,1
G1183,G1183,5
G1184,G0004,2
G1184,G0033,2
G1184,G0039,2
G1184,G0042,3
G1184,G0102,2
G1184,G0123,2
G1184,G0132,2
G1184,G0341,1
G1184,G0531,1
G1184,G0544,1
G1184,G0570,3
G1184,G0646,2
G1184,G0720,1
G1184,G0806,2
G1184,G0818,1
G1184,G0900,1
G1184,G1184,3
G1185,G0008,2
G1185,G0033,2
G1185,G0042,3
G1185,G0061,2
G1185,G0083,2
G1185,G0122,2
G1185,G0132,2
G1185,G0165,1
G1185,G0531,1
G1185,G0544,1
G1185,G0570,3
G1185,G0643,2
G1185,G0652,2
G1185,G0720,1
G1185,G0806,2
G1185,G0809,1
G1185,G0891,1
G1185,G1185,3
G1186,G0004,2
G1186,G0033,2
G1186,G0039,2
G1186,G0042,3
G1186,G0091,2
G1186,G0122,2
G1186,G0132,2
G1186,G0531,1
G1186,G0544,1
G1186,G0570,3
G1186,G0643,1
G1186,G0646,2
G1186,G0720,1
G1186,G0806,2
G1186,G0810,1
G1186,G0892,1
G1186,G1186,3
G1187,G0005,5
G1187,G0007,1
G1187,G0013,1
G1187,G0019,1
G1187,G0033,2
G1187,G0035,2
G1187,G0042,7
G1187,G0124,3
G1187,G0132,2
G1187,G0166,1
G1187,G0520,1
G1187,G0531,1
G1187,G0544,3
G1187,G0570,7
G1187,G0644,4
G1187,G0653,1
G1187,G0720,1
G1187,G0806,6
G1187,G0822,1
G1187,G0836,1
G1187,G0837,1
G1187,G0904,1
G1187,G1187,7
G1188,G0005,1
G1188,G0007,1
G1188,G0019,1
G1188,G0033,1
G1188,G0042,3
G1188,G0124,2
G1188,G0132,2
G1188,G0166,1
G1188,G0391,1
G1188,G0531,1
G1188,G0544,1
G1188,G0570,3
G1188,G0644,2
G1188,G0720,1
G1188,G0806,2
G1188,G0823,1
G1188,G0905,1
G1188,G1188,3
G1189,G0019,2
G1189,G0033,2
G1189,G0042,4
G1189,G0124,3
G1189,G0132,2
G1189,G0136,1
G1189,G0139,1
G1189,G0188,1
G1189,G0390,1
G1189,G0437,1
G1189,G0450,1
G1189,G0528,3
G1189,G0544,1
G1189,G0570,4
G1189,G0571,1
G1189,G0644,3
G1189,G0696,1
G1189,G0697,1
G1189,G0720,1
G1189,G0806,3
G1189,G0824,1
G1189,G0835,1
G1189,G0906,1
G1189,G1189,4
G1190,G0019,1
G1190,G0033,1
G1190,G0042,3
G1190,G0124,1
G1190,G0132,1
G1190,G0391,1
G1190,G0437,1
G1190,G0528,2
G1190,G0531,1
G1190,G0544,1
G1190,G0570,3
G1190,G0644,2
G1190,G0653,1
G1190,G0696,1
G1190,G0720,1
G1190,G0806,2
G1190,G0825,1
G1190,G0907,1
G1190,G1190,3
G1191,G0005,2
G1191,G0007,1
G1191,G0019,1
G1191,G0033,1
G1191,G0042,4
G1191,G0124,2
G1191,G0132,2
G1191,G0136,1
G1191,G0139,1
G1191,G0390,1
G1191,G0437,1
G1191,G0531,1
G1191,G0544,2
G1191,G0570,4
G1191,G0644,2
G1191,G0653,1
G1191,G0720,1
G1191,G0806,3
G1191,G0826,1
G1191,G0908,1
G1191,G1191,4
G1192,G0005,1
G1192,G0007,1
G1192,G0019,1
G1192,G0042,3
G1192,G0124,2
G1192,G0132,1
G1192,G0544,1
G1192,G0570,3
G1192,G0644,2
G1192,G0653,1
G1192,G0720,1
G1192,G0806,2
G1192,G0827,1
G1192,G0909,1
G1192,G1192,3
G1194,G0004,2
G1194,G0033,1
G1194,G0039,2
G1194,G0042,3
G1194,G0108,2
G1194,G0124,1
G1194,G0126,2
G1194,G0132,2
G1194,G0396,2
G1194,G0531,1
G1194,G0544,1
G1194,G0570,3
G1194,G0646,2
G1194,G0720,1
G1194,G0806,2
G1194,G0833,1
G1194,G0915,1
G1194,G1194,3
G1195,G0042,3
G1195,G0106,2
G1195,G0123,2
G1195,G0132,2
G1195,G0357,2
G1195,G0531,2
G1195,G0544,2
G1195,G0570,3
G1195,G0643,2
G1195,G0720,1
G1195,G0806,2
G1195,G0819,1
G1195,G0901,1
G1195,G1195,3
G1196,G0042,3
G1196,G0107,2
G1196,G0123,2
G1196,G0132,2
G1196,G0358,2
G1196,G0531,2
G1196,G0544,2
G1196,G0570,3
G1196,G0643,2
G1196,G0720,1
G1196,G0806,2
G1196,G0820,1
G1196,G0902,1
G1196,G1196,3
G1197,G0042,3
G1197,G0544,1
G1197,G0570,3
G1197,G0643,2
G1197,G0720,1
G1197,G0806,2
G1197,G0821,1
G1197,G0903,1
G1197,G1197,3
G1199,G0019,1
G1199,G0042,4
G1199,G0124,1
G1199,G0132,1
G1199,G0544,1
G1199,G0570,4
G1199,G0644,3
G1199,G0653,1
G1199,G0720,1
G1199,G0806,3
G1199,G0830,1
G1199,G0912,1
G1199,G1199,4
G1200,G0003,2
G1200,G0033,2
G1200,G0040,2
G1200,G0042,3
G1200,G0099,2
G1200,G0123,2
G1200,G0132,2
G1200,G0342,2
G1200,G0531,2
G1200,G0544,2
G1200,G0570,3
G1200,G0646,2
G1200,G0720,1
G1200,G0806,2
G1200,G0815,1
G1200,G0897,1
G1200,G1177,3
G1200,G1200,3
G1201,G0003,2
G1201,G0033,2
G1201,G0040,2
G1201,G0042,3
G1201,G0100,2
G1201,G0123,2
G1201,G0132,2
G1201,G0343,2
G1201,G0531,2
G1201,G0544,2
G1201,G0570,3
G1201,G0646,2
G1201,G0720,1
G1201,G0806,2
G1201,G0816,1
G1201,G0898,1
G1201,G1201,3
G1201,G1264,1
G1202,G0003,2
G1202,G0033,2
G1202,G0040,2
G1202,G0042,3
G1202,G0101,2
G1202,G0123,2
G1202,G0132,2
G1202,G0344,2
G1202,G0531,2
G1202,G0544,2
G1202,G0570,3
G1202,G0646,2
G1202,G0720,1
G1202,G0806,2
G1202,G0817,1
G1202,G0899,1
G1202,G1202,3
G1203,G0006,3
G1203,G0008,2
G1203,G0033,2
G1203,G0042,6
G1203,G0060,2
G1203,G0111,2
G1203,G0126,2
G1203,G0132,2
G1203,G0165,1
G1203,G0395,1
G1203,G0531,1
G1203,G0544,4
G1203,G0570,6
G1203,G0643,2
G1203,G0653,1
G1203,G0720,1
G1203,G0806,5
G1203,G0969,1
G1203,G0970,1
G1203,G1131,1
G1203,G1203,6
G1204,G0008,2
G1204,G0033,2
G1204,G0037,2
G1204,G0042,3
G1204,G0082,2
G1204,G0122,2
G1204,G0132,2
G1204,G0165,1
G1204,G0531,1
G1204,G0544,1
G1204,G0570,3
G1204,G0643,2
G1204,G0649,2
G1204,G0720,1
G1204,G0806,2
G1204,G0965,1
G1204,G0966,1
G1204,G1204,3
G1205,G0008,2
G1205,G0033,2
G1205,G0037,2
G1205,G0042,3
G1205,G0082,2
G1205,G0122,2
G1205,G0132,2
G1205,G0165,1
G1205,G0531,1
G1205,G0544,1
G1205,G0570,3
G1205,G0643,2
G1205,G0649,2
G1205,G0720,1
G1205,G0806,2
G1205,G0965,1
G1205,G0966,1
G1205,G1205,3
G1206,G0008,2
G1206,G0033,2
G1206,G0037,2
G1206,G0042,3
G1206,G0082,2
G1206,G0122,2
G1206,G0132,2
G1206,G0165,1
G1206,G0531,1
G1206,G0544,1
G1206,G0570,3
G1206,G0643,2
G1206,G0649,2
G1206,G0720,1
G1206,G0806,2
G1206,G0808,1
G1206,G0890,1
G1206,G1206,3
G1207,G0006,3
G1207,G0008,2
G1207,G0033,2
G1207,G0042,6
G1207,G0063,2
G1207,G0112,2
G1207,G0126,2
G1207,G0132,2
G1207,G0165,1
G1207,G0399,1
G1207,G0531,1
G1207,G0544,4
G1207,G0570,6
G1207,G0643,2
G1207,G0653,1
G1207,G0720,1
G1207,G0806,5
G1207,G0971,1
G1207,G0972,1
G1207,G1131,1
G1207,G1207,6
G1208,G0042,4
G1208,G0123,3
G1208,G0132,3
G1208,G0531,1
G1208,G0544,1
G1208,G0570,4
G1208,G0643,3
G1208,G0806,3
G1208,G1208,4
G1208,G1217,2
G1208,G1224,2
G1208,G1225,2
G1209,G0009,1
G1209,G0042,5
G1209,G0123,3
G1209,G0126,1
G1209,G0132,4
G1209,G0531,2
G1209,G0544,2
G1209,G0570,5
G1209,G0643,4
G1209,G0806,4
G1209,G1209,5
G1209,G1218,2
G1209,G1226,2
G1209,G1227,2
G1210,G0042,3
G1210,G0123,2
G1210,G0132,2
G1210,G0531,1
G1210,G0544,1
G1210,G0570,3
G1210,G0643,2
G1210,G0720,1
G1210,G0806,2
G1210,G1210,3
G1210,G1224,1
G1210,G1225,1
G1211,G0009,1
G1211,G0042,4
G1211,G0123,2
G1211,G0126,1
G1211,G0132,3
G1211,G0531,2
G1211,G0544,2
G1211,G0570,4
G1211,G0643,3
G1211,G0720,1
G1211,G0806,3
G1211,G1211,4
G1211,G1226,1
G1211,G1227,1
G1215,G0042,2
G1215,G0123,2
G1215,G0132,2
G1215,G0570,2
G1215,G0643,2
G1215,G1215,2
G1216,G0042,2
G1216,G0123,2
G1216,G0132,2
G1216,G0570,2
G1216,G0643,2
G1216,G1216,2
G1217,G0042,2
G1217,G0123,2
G1217,G0132,2
G1217,G0570,2
G1217,G0643,2
G1217,G0806,2
G1217,G1208,2
G1217,G1217,2
G1217,G1224,2
G1217,G1225,2
G1218,G0042,2
G1218,G0123,2
G1218,G0132,2
G1218,G0570,2
G1218,G0643,2
G1218,G0806,2
G1218,G1209,2
G1218,G1218,2
G1218,G1226,2
G1218,G1227,2
G1219,G0570,1
G1219,G0623,1
G1219,G0643,1
G1219,G1219,1
G1220,G0570,1
G1220,G0623,1
G1220,G0643,1
G1220,G1220,1
G1223,G0044,2
G1223,G0570,2
G1223,G1223,2
G1224,G0042,3
G1224,G0123,3
G1224,G0132,3
G1224,G0570,3
G1224,G0643,3
G1224,G0806,3
G1224,G1208,2
G1224,G1210,1
G1224,G1217,2
G1224,G1224,3
G1224,G1225,3
G1225,G0042,3
G1225,G0123,3
G1225,G0132,3
G1225,G0570,3
G1225,G0643,3
G1225,G0806,3
G1225,G1208,2
G1225,G1210,1
G1225,G1217,2
G1225,G1224,3
G1225,G1225,3
G1226,G0042,3
G1226,G0123,3
G1226,G0132,3
G1226,G0570,3
G1226,G0643,3
G1226,G0806,3
G1226,G1209,2
G1226,G1211,1
G1226,G1218,2
G1226,G1226,3
G1226,G1227,3
G1227,G0042,3
G1227,G0123,3
G1227,G0132,3
G1227,G0570,3
G1227,G0643,3
G1227,G0806,3
G1227,G1209,2
G1227,G1211,1
G1227,G1218,2
G1227,G1226,3
G1227,G1227,3
G1228,G0042,2
G1228,G0643,2
G1228,G1228,2
G1228,G1259,1
G1229,G0042,1
G1229,G0643,1
G1229,G1229,1
G1230,G0042,1
G1230,G0643,1
G1230,G1230,1
G1231,G0042,1
G1231,G0643,1
G1231,G1231,1
G1232,G0042,1
G1232,G0643,1
G1232,G1232,1
G1233,G0042,1
G1233,G0643,1
G1233,G1233,1
G1234,G0042,1
G1234,G0643,1
G1234,G1234,1
G1235,G0042,1
G1235,G0643,1
G1235,G1235,1
G1236,G0042,1
G1236,G0643,1
G1236,G1236,1
G1237,G0042,1
G1237,G0643,1
G1237,G1237,1
G1238,G0042,1
G1238,G0643,1
G1238,G1238,1
G1239,G0042,1
G1239,G0643,1
G1239,G1239,1
G1240,G0042,1
G1240,G0643,1
G1240,G1240,1
G1241,G0042,1
G1241,G0643,1
G1241,G1241,1
G1242,G0042,1
G1242,G0643,1
G1242,G1242,1
G1243,G0042,1
G1243,G0643,1
G1243,G1243,1
G1244,G0042,1
G1244,G0643,1
G1244,G1244,1
G1245,G0042,1
G1245,G0643,1
G1245,G1245,1
G1246,G0042,1
G1246,G0643,1
G1246,G1246,1
G1247,G0042,1
G1247,G0643,1
G1247,G1247,1
G1248,G0042,1
G1248,G0643,1
G1248,G1248,1
G1249,G0042,1
G1249,G0643,1
G1249,G1249,1
G1251,G0042,1
G1251,G0643,1
G1251,G1251,1
G1252,G0042,1
G1252,G0643,1
G1252,G1252,1
G1253,G0042,1
G1253,G0643,1
G1253,G1253,1
G1254,G0042,1
G1254,G0643,1
G1254,G1254,1
G1256,G0042,1
G1256,G0643,1
G1256,G1256,1
G1257,G0042,1
G1257,G0643,1
G1257,G1257,1
G1258,G0042,1
G1258,G0643,1
G1258,G1258,1
G1259,G0042,1
G1259,G0643,1
G1259,G1228,1
G1259,G1259,1
G1260,G0042,1
G1260,G0643,1
G1260,G1260,1
G1261,G0042,1
G1261,G0643,1
G1261,G1261,1
G1262,G0042,1
G1262,G1262,1
G1264,G0003,1
G1264,G0008,2
G1264,G0033,3
G1264,G0036,2
G1264,G0040,1
G1264,G0042,4
G1264,G0095,2
G1264,G0100,1
G1264,G0123,3
G1264,G0132,3
G1264,G0165,1
G1264,G0343,1
G1264,G0348,1
G1264,G0531,2
G1264,G0544,2
G1264,G0570,4
G1264,G0643,2
G1264,G0646,1
G1264,G0720,1
G1264,G0806,3
G1264,G0812,1
G1264,G0816,1
G1264,G0894,1
G1264,G0898,1
G1264,G1201,1
G1264,G1264,4
G1265,G0008,2
G1265,G0033,2
G1265,G0042,3
G1265,G0061,2
G1265,G0083,2
G1265,G0122,2
G1265,G0132,2
G1265,G0165,1
G1265,G0531,1
G1265,G0544,1
G1265,G0570,3
G1265,G0643,2
G1265,G0652,2
G1265,G0720,1
G1265,G0806,2
G1265,G0967,1
G1265,G0968,1
G1265,G1265,3
G1266,G1266,1
G1267,G0042,3
G1267,G0126,3
G1267,G0132,3
G1267,G0643,3
G1267,G0806,3
G1267,G1267,3
G1267,G1268,3
G1268,G0042,3
G1268,G0126,3
G1268,G0132,3
G1268,G0643,3
G1268,G0806,3
G1268,G1267,3
G1268,G1268,3
G1269,G0570,1
G1269,G1269,1
G1270,G0570,1
G1270,G1270,1
G1271,G0570,1
G1271,G1271,1
G1272,G0570,1
G1272,G1272,1
G1273,G0570,1
G1273,G1273,1
G1274,G0570,1
G1274,G1274,1
G1275,G0570,1
G1275,G1275,1
G1276,G0570,1
G1276,G1276,1
G1277,G0570,1
G1277,G1277,1
G1278,G0570,1
G1278,G1278,1
G1279,G0570,1
G1279,G1279,1
G1280,G0570,1
G1280,G1280,1
G1281,G0570,1
G1281,G1281,1
G1282,G0570,1
G1282,G1282,1
G1283,G0570,1
G1283,G1283,1
G1284,G0570,1
G1284,G1284,1
G1285,G0570,1
G1285,G1285,1
G1286,G0570,1
G1286,G1286,1
G1287,G0570,1
G1287,G1287,1
G1288,G0570,1
G1288,G1288,1
G1289,G0570,1
G1289,G1289,1
G1290,G0570,1
G1290,G1290,1
G1292,G0570,1
G1292,G1292,1
G1293,G0570,1
G1293,G1293,1
G1294,G0570,1
G1294,G1294,1
G1295,G0570,1
G1295,G1295,1
G1297,G0570,1
G1297,G1297,1
G1298,G0570,1
G1298,G1298,1
G1299,G0570,1
G1299,G1299,1
G1300,G0570,1
G1300,G1300,1
G1301,G0570,1
G1301,G1301,1
G1302,G0570,1
G1302,G1302,1
G1303,G0570,1
G1303,G1303,1
G1304,G0570,1
G1304,G1304,1
G1305,G0570,1
G1305,G1305,1
G1306,G0570,1
G1306,G1306,1
G1307,G0570,1
G1307,G1307,1
G1308,G0570,1
G1308,G1308,1
G1309,G0570,1
G1309,G1309,1
G1310,G0570,1
G1310,G1310,1
G1311,G0570,1
G1311,G1311,1
G1312,G0570,1
G1312,G1312,1
G1313,G0570,1
G1313,G1313,1
G1314,G0570,1
G1314,G1314,1
G1315,G0570,1
G1315,G1315,1
G1316,G0570,1
G1316,G1316,1
G1317,G0570,1
G1317,G1317,1
G1318,G0570,1
G1318,G1318,1
G1319,G0570,1
G1319,G1319,1
G1320,G0570,1
G1320,G1320,1
G1321,G0570,1
G1321,G1321,1
G1322,G0570,1
G1322,G1322,1
G1323,G0570,1
G1323,G1323,1
G1324,G0570,1
G1324,G1324,1
G1325,G0570,1
G1325,G1325,1
G1326,G0570,1
G1326,G1326,1
G1327,G0570,1
G1327,G1327,1
G1328,G0570,1
G1328,G1328,1
G1329,G0570,1
G1329,G1329,1
G1330,G0570,1
G1330,G1330,1
G1331,G0570,1
G1331,G1331,1
G1332,G0570,1
G1332,G1332,1
G1333,G0570,1
G1333,G1333,1
G1334,G0570,1
G1334,G1334,1
G1335,G0570,1
G1335,G1335,1
G1336,G0570,1
G1336,G1336,1
G1337,G0570,1
G1337,G1337,1
G1338,G0570,1
G1338,G1338,1
G1339,G0570,1
G1339,G1339,1
G1340,G0570,1
G1340,G1340,1
